col1|col2|col3|col4|col5|col6|col7|col8|col9|col10|col11|col12|col13|col14|col15|col16|col17|col18|col19|col20|col21|col22|col23|col24|col25|col26|col27|col28
35|No|Rarely|Research & Development|160|2|Other|1|1886|4|Female|2|Manufacturing Director|2|4788|0|Y|11|3|4|80|0|4|2|3|3|0|2
29|Yes|Rarely|Research & Development|10|4|Medical|1|2027|1|Male|3|Research Scientist|4|4787|9|Y|14|3|2|80|30|4|3|4|2|2|2
28|No|Rarely|Sales|20|4|Marketing|1|846|2|Female|3|Sales Executive|2|4779|1|Y|20|4|1|80||8|2|3|8|7|5
30|No|Rarely|Sales|70|4|Marketing|1|1428|4|Female|3|Sales Executive|1|4779|7|Y|14|3|2|80|20|8|3|3|3|0|2
37|Yes|Rarely|Research & Development|110|2|Medical|1|1033|1|Female|1|Healthcare Representative|2|4777|5|Y|15|2|1|80||15|2|1|1|0|0
22|No|Rarely|Research & Development|10|2|Life Sciences|1|872|4|Male|2|Manufacturing Director|4|4775|6|Y|22|4|1|80||4|2|1|2|2|2
27|No|Frequently|Research & Development|150|3|Life Sciences|1|1870|4|Female|2|Research Scientist|1|4774|0|Y|19|3|4|80||8|2|2|7|7|3
38|No|Rarely|Research & Development|90|2|Life Sciences|1|1940|2|Male|3|Research Scientist|4|4771|2|Y|19|3|4|80||10|0|4|5|0|3
44|No|Frequently|Sales|10|5|Marketing|1|1481|1|Female|3|Sales Executive|3|4768|7|Y|12|4|3|80||11|4|2|1|0|0
41|No|Rarely|Research & Development|120|4|Life Sciences|1|1158|2|Male|3|Laboratory Technician|4|4766|3|Y|11|3|1|80||6|4|3|1|0|0
43|No|Rarely|Research & Development|80|3|Life Sciences|1|920|1|Female|3|Manufacturing Director|2|4765|4|Y|21|4|3|80|10|4|2|4|1|0|0
34|No|Rarely|Sales|30|3|Other|1|1478|4|Male|1|Sales Executive|1|4759|3|Y|18|3|4|80|0|15|2|3|13|3|12
26|No|Frequently|Research & Development||2|Medical|1|390|1|Male|3|Healthcare Representative|1|4741|1|Y|13|3|3|80||5|3|3|5|3|3
43|No|Frequently|Research & Development||3|Medical|1|171|2|Female|4|Research Scientist|3|4739|4|Y|12|3|4|80|0|18|2|3|3|1|2
30|No|Non-Travel|Sales|250|2|Technical Degree|1|475|4|Female|3|Sales Executive|3|4736|7|Y|12|3|2|80||4|2|4|2|2|2
38|No|Frequently|Research & Development|10|3|Life Sciences|1|1668|4|Male|3|Research Scientist|4|4735|7|Y|15|3|4|80|||4|4|13|2|9
50|Yes|Frequently|Sales|10|4|Other|1|1113|4|Male|3|Sales Executive|3|4728|3|Y|14|3|4|80|||4|3|0|0|0
28|No|Rarely|Sales|260|3|Life Sciences|1|1387|3|Male|2|Sales Executive|1|4724|1|Y|11|3|3|80||5|0|3|5|0|4
34|No|Frequently|Research & Development|100|4|Life Sciences|1|1615|3|Male|4|Manufacturing Director|4|4724|1|Y|13|3|1|80|10|9|3|3|9|7|2
29|No|Rarely|Research & Development|30|1|Medical|1|1586|2|Male|3|Laboratory Technician|1|4723|1|Y|18|3|4|80||10|3|3|10|1|5
41|No|Rarely|Research & Development|60|3|Medical|1|957|4|Male|3|Laboratory Technician|1|4721|2|Y|13|3|3|80||20|3|3|18|2|17
35|No|Rarely|Sales|10|3|Marketing|1|600|2|Male|3|Sales Executive|3|4717|9|Y|11|3|3|80||15|2|3|11|6|9
32|Yes|Non-Travel|Sales|110|4|Other|1|631|4|Male|4|Sales Executive|3|4707|8|Y|12|3|4|80||6|2|3|4|1|2
30|No|Non-Travel|Research & Development|90|2|Medical|1|1298|3|Female|3|Manufacturing Director|3|4695|7|Y|18|3|3|80||10|3|3|8|1|7
26|No|Rarely|Sales|100|3|Medical|1|1836|3|Male|3|Sales Executive|4|4684|1|Y|13|3|1|80||5|4|3|5|1|2
33|No|Frequently|Sales|100|3|Marketing|1|446|2|Male|2|Sales Executive|4|4682|3|Y|14|3|3|80||9|6|2|7|0|1
37|No|Rarely|Research & Development|100|2|Life Sciences|1|715|4|Male|4|Research Scientist|4|4680|3|Y|17|3|1|80||4|2|3|1|0|0
36|No|Rarely|Research & Development|70|4|Other|1|949|2|Male|3|Research Scientist|4|4678|2|Y|18|3|3|80||8|6|3|6|0|1
32|No|Frequently|Sales|90|2|Medical|1|195|4|Male|1|Sales Executive|4|4668|0|Y|17|3|4|80|||2|4|8|0|7
36|No|Rarely|Research & Development|120|4|Life Sciences|1|1614|3|Female|3|Manufacturing Director|3|4663|9|Y|12|3|2|80||7|2|3|3|1|1
40|No|Rarely|Research & Development|20|3|Life Sciences|1|1346|3|Male|3|Research Scientist|4|4661|1|Y|13|3|3|80||9|4|3|9|8|8
29|No|Non-Travel|Sales|20|3|Life Sciences|1|469|4|Male|3|Sales Executive|3|4649|1|Y|14|3|1|80|||3|2|4|0|2
32|No|Frequently|Sales|100|4|Marketing|1|1853|4|Male|3|Sales Executive|4|4648|8|Y|13|3|3|80||4|2|4|0|0|0
27|No|Frequently|Sales|30|1|Medical|1|714|4|Female|4|Sales Executive|4|4647|1|Y|20|4|2|80|||3|3|6|0|4
36|No|Frequently|Sales|70|3|Marketing|1|1362|1|Female|4|Sales Executive|1|4639|2|Y|16|3|4|80||17|2|2|15|6|13
40|No|Rarely|Sales|140|2|Life Sciences|1|1598|4|Female|3|Sales Executive|1|4639|1|Y|15|3|3|80||5|2|3|5|1|2
30|No|Rarely|Research & Development|60|3|Technical Degree|1|1311|1|Female|2|Laboratory Technician|4|4627|0|Y|12|3|1|80||10|6|3|9|6|7
27|No|Non-Travel|Research & Development|80|5|Life Sciences|1|1094|1|Male|1|Laboratory Technician|3|4621|1|Y|19|3|4|80||3|4|3|3|1|2
24|No|Rarely|Research & Development|10|2|Life Sciences|1|1981|2|Male|2|Healthcare Representative|3|4617|1|Y|12|3|2|80||4|2|2|4|1|2
46|No|Rarely|Research & Development|80|4|Life Sciences|1|1080|4|Female|2|Research Scientist|1|4615|8|Y|23|4|1|80||19|2|3|16|1|7
35|Yes|Frequently|Sales|180|4|Marketing|1|1380|4|Female|3|Sales Executive|3|4614|0|Y|18|3|3|80|||0|2|4|3|2
35|No|Rarely|Sales|180|3|Medical|1|975|3|Female|3|Sales Executive|3|4601|1|Y|16|4|2|80||5|3|3|5|1|0
34|Yes|Rarely|Sales|240|4|Medical|1|1489|1|Female|2|Sales Executive|2|4599|0|Y|23|4|3|80||16|2|4|15|10|10
47|No|Rarely|Sales|140|3|Medical|1|1503|3|Female|3|Sales Executive|3|4591|3|Y|17|3|3|80||11|4|2|5|1|2
35|Yes|Frequently|Sales|120|4|Other|1|1667|4|Male|3|Sales Executive|4|4581|3|Y|24|4|1|80||13|2|4|11|6|7
24|Yes|Rarely|Sales|30|2|Life Sciences|1|720|1|Female|3|Sales Executive|3|4577|9|Y|14|3|1|80||4|3|3|2|2|0
34|No|Non-Travel|Sales|230|4|Marketing|1|60|2|Male|3|Sales Executive|3|4568|0|Y|20|4|3|80||10|2|3|9|8|7
31|Yes|Rarely|Sales||3|Life Sciences|1|175|2|Female|1|Sales Executive|3|4559|3|Y|11|3|3|80||4|2|3|2|2|2
28|No|Rarely|Research & Development|170|2|Medical|1|536|3|Male|3|Laboratory Technician|1|4558|1|Y|12|3|4|80||10|2|3|10|1|8
42|No|Frequently|Research & Development|290|2|Life Sciences|1|547|1|Female|3|Research Scientist|3|4556|2|Y|11|3|2|80||19|3|3|5|0|2
29|No|Frequently|Sales|20|2|Life Sciences|1|388|2|Male|3|Sales Executive|4|4554|1|Y|18|3|1|80||10|3|2|10|0|9
39|No|Rarely|Research & Development|20|4|Technical Degree|1|721|4|Female|2|Healthcare Representative|3|4553|1|Y|11|3|1|80|0|20|4|3|20|11|10
44|No|Rarely|Research & Development|290|4|Other|1|1225|4|Male|3|Research Scientist|4|4541|1|Y|25|4|2|80||20|3|3|20|13|17
33|No|Frequently|Sales|250|3|Medical|1|1220|2|Female|3|Sales Executive|3|4539|1|Y|12|3|1|80||10|3|2|10|0|1
34|No|Rarely|Sales|20|3|Marketing|1|1281|3|Female|3|Sales Executive|1|4538|0|Y|12|3|4|80||4|3|3|3|0|2
47|No|Rarely|Sales|20|2|Marketing|1|903|3|Female|3|Sales Executive|4|4537|0|Y|22|4|1|80||8|2|3|7|7|7
39|No|Rarely|Research & Development|180|2|Life Sciences|1|1322|1|Male|3|Manufacturing Director|3|4534|0|Y|11|3|1|80||9|6|3|8|1|7
42|No|Frequently|Research & Development|280|4|Technical Degree|1|551|4|Female|2|Healthcare Representative|4|4523|0|Y|11|3|4|80||7|4|4|6|0|4
43|No|Rarely|Research & Development|80|4|Other|1|526|3|Female|3|Healthcare Representative|3|4522|4|Y|14|3|4|80||8|3|3|5|0|2
33|Yes|Frequently|Research & Development|290|4|Medical|1|1101|1|Female|2|Research Scientist|3|4508|1|Y|22|2|2|80||14|4|3|13|3|8
49|No|Rarely|Sales|110|4|Marketing|1|1757|4|Female|3|Sales Executive|4|4507|3|Y|12|3|3|80||8|1|4|5|0|4
34|No|Rarely|Research & Development|60|4|Life Sciences|1|151|3|Female|2|Research Scientist|2|4505|6|Y|15|3|3|80||12|3|3|1|0|0
36|No|Rarely|Sales|20|4|Life Sciences|1|1710|3|Female|3|Sales Representative|4|4502|3|Y|15|3|3|80||17|2|2|13|6|7
34|No|Frequently|Human Resources|110|3|Life Sciences|1|1289|3|Male|2|Human Resources|2|4490|4|Y|11|3|4|80||14|5|4|10|1|8
25|No|Rarely|Sales|40|2|Life Sciences|1|527|2|Female|2|Sales Executive|4|4487|1|Y|11|3|2|80||5|3|3|5|1|3
36|No|Rarely|Research & Development|30|3|Technical Degree|1|397|3|Male|3|Research Scientist|2|4485|4|Y|12|3|4|80||10|2|3|8|7|7
27|No|Rarely|Sales|20|3|Life Sciences|1|437|4|Male|3|Sales Executive|3|4478|1|Y|11|3|1|80||5|3|3|5|0|4
45|No|Rarely|Research & Development|70|3|Medical|1|1195|1|Female|3|Research Scientist|3|4477|4|Y|19|3|3|80||7|2|2|3|0|2
32|No|Non-Travel|Sales|260|4|Marketing|1|333|3|Male|3|Sales Executive|4|4465|0|Y|18|3|1|80||4|2|3|3|2|2
53|No|Rarely|Research & Development|130|2|Medical|1|250|4|Female|4|Manufacturing Director|1|4450|1|Y|11|3|3|80||5|3|3|4|1|3
37|No|Non-Travel|Research & Development|250|5|Medical|1|529|2|Female|3|Research Scientist|3|4449|3|Y|15|3|1|80||15|2|3|13|10|7
40|No|Rarely|Research & Development|120|3|Life Sciences|1|1829|2|Female|3|Healthcare Representative|1|4448|2|Y|12|3|2|80||15|3|3|7|7|7
45|No|Non-Travel|Research & Development|40|2|Life Sciences|1|972|3|Male|3|Laboratory Technician|2|4447|1|Y|12|3|2|80||9|5|2|9|0|8
34|No|Frequently|Research & Development|190|3|Medical|1|1285|3|Female|3|Laboratory Technician|2|4444|4|Y|13|3|3|80||15|2|4|11|5|10
54|No|Rarely|Research & Development|100|3|Medical|1|1980|3|Female|3|Manufacturing Director|1|4440|6|Y|19|3|4|80||9|3|3|5|1|4
38|No|Rarely|Sales|10|4|Life Sciences|1|1995|4|Male|3|Sales Executive|2|4440|0|Y|15|3|1|80||16|3|3|15|5|8
42|No|Rarely|Research & Development|290|3|Life Sciences|1|836|2|Male|3|Manufacturing Director|2|4434|1|Y|13|3|4|80||10|3|2|9|7|8
35|No|Frequently|Research & Development|20|3|Medical|1|269|2|Female|3|Laboratory Technician|2|4425|5|Y|11|3|4|80||10|5|3|6|1|2
31|No|Rarely|Research & Development|80|4|Life Sciences|1|98|3|Female|3|Manufacturing Director|4|4424|1|Y|23|4|4|80||11|2|3|11|1|8
40|No|Frequently|Research & Development|260|2|Medical|1|1180|3|Female|2|Research Scientist|4|4422|3|Y|13|3|4|80||16|3|1|1|0|0
26|No|Rarely|Research & Development|30|4|Medical|1|1177|1|Male|4|Laboratory Technician|4|4420|1|Y|22|4|2|80||8|2|3|8|0|7
34|No|Rarely|Research & Development||3|Medical|1|2068|2|Male|4|Laboratory Technician|3|4404|2|Y|12|3|1|80||6|3|4|4|1|2
32|No|Rarely|Sales|130|4|Life Sciences|1|859|2|Male|3|Sales Executive|4|4403|2|Y|11|3|3|80||8|3|2|5|0|3
24|No|Rarely|Research & Development|90|3|Medical|1|1707|3|Male|4|Research Scientist|3|4401|1|Y|16|3|4|80||5|1|3|5|0|4
25|Yes|Rarely|Sales|90|2|Life Sciences|1|1439|1|Male|2|Sales Representative|1|4400|3|Y|12|3|1|80||6|2|3|3|2|2
41|No|Rarely|Sales|80|3|Marketing|1|1909|3|Female|3|Sales Executive|2|4393|5|Y|21|4|3|80||14|3|3|5|1|4
45|No|Non-Travel|Sales|260|3|Marketing|1|1612|1|Male|2|Sales Executive|1|4385|1|Y|15|3|1|80|||2|3|10|4|5
28|Yes|Rarely|Research & Development|20|4|Medical|1|828|3|Male|3|Research Scientist|3|4382|6|Y|17|3|4|80||5|3|2|2|2|1
34|No|Rarely|Research & Development|20|4|Medical|1|804|3|Female|2|Research Scientist|1|4381|1|Y|11|3|3|80||6|3|3|6|1|3
24|No|Rarely|Research & Development|170|1|Medical|1|1009|4|Female|2|Manufacturing Director|3|4377|1|Y|15|3|2|80||5|6|3|4|3|2
36|No|Non-Travel|Research & Development|10|4|Medical|1|1662|4|Female|2|Manufacturing Director|3|4374|0|Y|15|3|3|80||4|6|3|3|1|2
33|No|Frequently|Sales|70|3|Medical|1|1477|4|Male|3|Sales Executive|1|4373|0|Y|14|3|1|80||5|2|3|4|0|3
26|No|Frequently|Research & Development|10|2|Life Sciences|1|792|1|Female|1|Laboratory Technician|4|4364|3|Y|14|3|1|80||5|2|3|2|2|0
31|No|Non-Travel|Research & Development|10|4|Medical|1|308|3|Male|1|Manufacturing Director|3|4345|0|Y|12|3|4|80||6|2|3|5|1|4
27|No|Frequently|Sales|80|1|Marketing|1|800|3|Male|3|Sales Executive|4|4342|0|Y|19|3|2|80|||3|3|4|1|1
29|No|Rarely|Research & Development|270|3|Medical|1|793|2|Female|3|Healthcare Representative|3|4335|4|Y|12|3|1|80||11|3|2|8|1|1
42|No|Non-Travel|Research & Development|230|2|Life Sciences|1|1976|4|Male|2|Research Scientist|3|4332|1|Y|12|3|4|80||20|2|3|20|3|7
40|No|Frequently|Sales|20|4|Medical|1|1212|2|Male|3|Sales Executive|2|4327|5|Y|12|3|4|80||5|2|3|0|0|0
34|No|Rarely|Research & Development|10|2|Medical|1|110|1|Male|3|Manufacturing Director|2|4325|1|Y|15|3|3|80||5|2|3|5|1|3
35|No|Rarely|Human Resources|80|4|Technical Degree|1|1164|3|Male|3|Human Resources|3|4323|1|Y|17|3|2|80||6|2|1|5|1|4
33|No|Rarely|Research & Development|250|3|Life Sciences|1|1545|4|Male|2|Manufacturing Director|2|4320|1|Y|13|3|4|80||5|2|3|5|0|2
29|No|Non-Travel|Research & Development|10|1|Technical Degree|1|208|4|Male|3|Manufacturing Director|3|4319|1|Y|13|3|1|80||10|1|3|10|0|9
38|No|Rarely|Research & Development|30|5|Technical Degree|1|193|4|Female|3|Research Scientist|3|4317|3|Y|20|4|2|80||19|2|3|3|2|2
35|No|Rarely|Sales|10|4|Marketing|1|100|3|Male|2|Sales Executive|1|4312|0|Y|14|3|2|80||16|2|3|15|2|8
31|No|Rarely|Research & Development|70|2|Medical|1|524|2|Female|3|Manufacturing Director|1|4306|1|Y|12|3|2|80||13|5|1|13|3|12
26|No|Rarely|Sales|290|2|Medical|1|618|1|Male|3|Sales Executive|3|4306|5|Y|12|3|1|80||8|5|3|0|0|0
33|No|Frequently|Sales|70|3|Life Sciences|1|1114|4|Female|3|Sales Executive|2|4302|0|Y|17|3|3|80||4|3|3|3|0|2
27|No|Frequently|Research & Development|10|1|Technical Degree|1|274|3|Male|2|Manufacturing Director|1|4298|5|Y|19|4|3|80||6|1|3|2|2|0
26|No|Frequently|Sales|10|3|Medical|1|956|3|Male|2|Sales Executive|1|4294|1|Y|12|3|2|80||7|2|3|7|0|7
45|Yes|Frequently|Sales|260|4|Life Sciences|1|684|1|Female|3|Sales Executive|1|4286|2|Y|14|3|4|80||5|4|3|1|0|0
37|No|Rarely|Research & Development|130|3|Medical|1|1543|1|Male|3|Research Scientist|4|4285|1|Y|17|3|1|80||10|2|3|10|3|7
49|Yes|Frequently|Research & Development|280|2|Life Sciences|1|1420|1|Male|2|Laboratory Technician|1|4284|3|Y|20|4|1|80||20|2|3|4|1|3
37|No|Rarely|Research & Development|70|4|Medical|1|1885|4|Male|3|Research Scientist|1|4284|5|Y|22|4|3|80|||2|3|5|0|4
42|No|Rarely|Research & Development|290|3|Medical|1|1148|2|Male|1|Laboratory Technician|4|4272|4|Y|19|3|1|80||16|3|3|1|0|0
29|No|Rarely|Research & Development|190|3|Technical Degree|1|611|4|Male|3|Manufacturing Director|4|4262|4|Y|12|3|2|80||8|2|4|3|1|2
24|No|Rarely|Sales|100|4|Marketing|1|507|4|Female|3|Sales Executive|3|4260|1|Y|12|3|4|80|||2|4|5|0|3
52|No|Non-Travel|Research & Development|190|4|Medical|1|791|4|Male|3|Research Scientist|4|4258|0|Y|18|3|1|80||5|3|3|4|1|2
56|No|Rarely|Research & Development|80|3|Life Sciences|1|241|3|Female|3|Research Scientist|1|52570|4|Y|18|3|3|80||19|3|3|2|2|2
25|No|Rarely|Sales|40|1|Marketing|1|885|3|Male|2|Sales Executive|1|4256|1|Y|12|3|1|80||5|1|4|5|0|3
35|No|Frequently|Research & Development|40|4|Life Sciences|1|1350|3|Male|3|Research Scientist|3|4249|1|Y|11|3|2|80||9|3|3|9|1|1
40|No|Frequently|Research & Development|20|2|Medical|1|807|3|Female|4|Healthcare Representative|2|4244|1|Y|24|4|4|80||8|2|3|8|3|7
48|No|Rarely|Research & Development||3|Life Sciences|1|1022|1|Male|2|Healthcare Representative|3|4240|2|Y|13|3|4|80||19|0|3|2|2|2
31|Yes|Rarely|Sales|130|4|Medical|1|650|2|Male|3|Sales Executive|1|4233|2|Y|17|3|3|80||9|2|1|3|1|2
35|No|Rarely|Research & Development|220|3|Life Sciences|1|577|4|Male|1|Laboratory Technician|3|423|0|Y|15|3|3|80||6|2|3|5|4|3
27|No|Rarely|Research & Development||4|Life Sciences|1|1027|1|Female|3|Manufacturing Director|4|4227|0|Y|18|3|2|80||4|2|3|3|2|2
28|No|Non-Travel|Sales|40|3|Medical|1|129|2|Male|3|Sales Executive|3|4221|1|Y|15|3|2|80||5|3|4|5|0|4
37|Yes|Rarely|Research & Development|100|4|Medical|1|1809|4|Male|3|Manufacturing Director|1|4213|1|Y|15|3|2|80||10|4|1|10|0|8
32|Yes|Rarely|Research & Development|90|3|Medical|1|190|1|Female|3|Laboratory Technician|1|4200|7|Y|22|4|1|80||10|2|4|5|0|4
38|No|Rarely|Sales|160|3|Life Sciences|1|1583|2|Female|3|Sales Executive|2|4198|2|Y|12|3|2|80||8|5|4|3|1|2
37|No|Rarely|Research & Development|100|4|Life Sciences|1|518|3|Male|3|Manufacturing Director|2|4197|2|Y|12|3|4|80||18|2|2|1|0|1
31|No|Rarely|Research & Development|200|3|Life Sciences|1|1881|2|Male|3|Laboratory Technician|3|4197|1|Y|11|3|1|80||10|2|3|10|0|2
25|No|Rarely|Sales|30|1|Other|1|879|3|Male|3|Sales Executive|1|4194|1|Y|18|3|4|80||5|3|3|5|0|3
29|No|Rarely|Research & Development|150|2|Life Sciences|1|15|4|Female|2|Laboratory Technician|3|4193|0|Y|12|3|4|80||10|3|3|9|0|8
37|No|Rarely|Sales|90|2|Marketing|1|1787|2|Male|2|Sales Executive|2|4189|1|Y|14|3|1|80||5|2|3|5|0|3
29|No|Rarely|Sales|50|3|Medical|1|1669|1|Male|2|Sales Executive|2|4187|1|Y|13|3|2|80||10|3|2|10|0|9
22|Yes|Rarely|Research & Development|30|1|Life Sciences|1|926|2|Female|3|Manufacturing Director|3|4171|0|Y|19|3|1|80||4|3|4|3|0|2
47|No|Rarely|Sales||2|Life Sciences|1|1003|4|Female|3|Sales Executive|4|4163|1|Y|17|3|3|80||9|0|3|9|0|7
24|No|Rarely|Sales|40|1|Medical|1|1445|4|Female|3|Sales Executive|3|4162|1|Y|12|3|3|80||5|3|3|5|0|3
26|No|Rarely|Sales|230|3|Marketing|1|72|3|Female|2|Sales Executive|4|4157|7|Y|19|3|3|80||5|2|2|2|0|0
30|No|Rarely|Research & Development|20|3|Life Sciences|1|117|3|Male|2|Healthcare Representative|4|4152|1|Y|19|3|1|80||11|3|3|11|10|8
31|No|Frequently|Research & Development|10|1|Life Sciences|1|1011|3|Female|3|Manufacturing Director|1|4148|1|Y|12|3|3|80||4|1|3|4|0|3
35|No|Non-Travel|Research & Development|80|4|Life Sciences|1|1630|3|Female|3|Healthcare Representative|3|4148|1|Y|12|3|4|80||15|5|3|14|2|9
39|No|Frequently|Sales|200|3|Life Sciences|1|1812|3|Male|3|Sales Executive|4|4127|2|Y|18|3|4|80||7|6|3|2|2|2
30|No|Rarely|Sales|290|4|Life Sciences|1|1211|3|Male|3|Sales Executive|1|41|8|Y|19|3|3|80||8|3|3|4|0|3
39|No|Rarely|Research & Development|240|1|Life Sciences|1|2014|1|Male|3|Research Scientist|4|4108|7|Y|13|3|1|80||18|2|3|7|1|7
37|No|Rarely|Research & Development|30|3|Other|1|1062|4|Female|3|Healthcare Representative|2|4107|3|Y|15|3|1|80||8|3|2|4|0|1
27|No|Rarely|Sales|90|3|Marketing|1|1965|4|Male|3|Sales Executive|4|4105|1|Y|14|3|1|80||7|5|3|7|0|7
41|No|Frequently|Sales|10|3|Marketing|1|1349|3|Female|3|Sales Executive|1|4103|0|Y|17|3|4|80||10|2|3|9|1|7
42|No|Rarely|Research & Development|20|4|Life Sciences|1|659|3|Female|3|Healthcare Representative|4|4089|1|Y|13|3|2|80||10|4|3|10|2|2
32|No|Non-Travel|Research & Development|10|4|Technical Degree|1|1574|4|Male|3|Research Scientist|1|4087|4|Y|14|3|2|80||9|3|2|6|1|2
31|Yes|Frequently|Research & Development|30|3|Life Sciences|1|1537|4|Female|3|Research Scientist|3|4084|1|Y|12|3|1|80||7|2|1|7|7|7
43|No|Rarely|Research & Development|60|3|Medical|1|1402|1|Female|2|Research Scientist|3|4081|1|Y|14|3|1|80||20|3|1|20|1|8
32|No|Rarely|Sales|20|1|Marketing|1|1396|3|Male|3|Sales Executive|2|4078|0|Y|13|3|1|80||4|3|2|3|1|2
37|No|Rarely|Human Resources|80|2|Other|1|1794|3|Male|3|Human Resources|2|4071|2|Y|13|3|3|80||19|4|2|10|4|7
40|No|Non-Travel|Research & Development|80|2|Life Sciences|1|1552|4|Male|3|Healthcare Representative|4|4069|3|Y|18|3|3|80|||2|3|2|2|2
27|No|Rarely|Research & Development|190|3|Other|1|1619|4|Male|2|Laboratory Technician|1|4066|1|Y|11|3|1|80||7|3|3|7|0|7
48|No|Rarely|Sales|20|5|Marketing|1|595|2|Female|3|Sales Executive|4|4051|2|Y|14|3|1|80||14|2|3|9|6|7
33|No|Rarely|Sales|10|3|Medical|1|855|1|Male|4|Sales Executive|1|4037|1|Y|22|4|1|80||9|5|3|9|0|8
55|No|Rarely|Research & Development|40|4|Life Sciences|1|1501|4|Male|3|Healthcare Representative|3|4035|0|Y|16|3|2|80||4|2|3|3|1|2
34|No|Frequently|Research & Development|20|2|Life Sciences|1|1140|4|Male|3|Manufacturing Director|3|4033|2|Y|11|3|4|80||5|3|2|3|0|2
25|Yes|Rarely|Research & Development|30|3|Medical|1|538|1|Male|3|Laboratory Technician|1|4031|5|Y|13|3|3|80||6|5|3|2|0|2
38|No|Rarely|Sales|70|4|Marketing|1|709|4|Female|2|Sales Executive|4|4028|0|Y|20|4|1|80||8|2|3|7|0|5
32|No|Non-Travel|Research & Development|290|4|Medical|1|1046|4|Female|3|Laboratory Technician|3|4025|9|Y|12|3|2|80||10|2|3|8|7|7
29|No|Rarely|Research & Development|130|2|Other|1|2053|4|Male|2|Laboratory Technician|2|4025|4|Y|13|3|1|80||10|2|3|4|0|3
35|No|Rarely|Research & Development|230|4|Medical|1|75|3|Female|3|Laboratory Technician|1|4014|3|Y|15|3|3|80||4|3|3|2|2|2
35|No|Rarely|Research & Development|210|1|Life Sciences|1|942|4|Female|3|Healthcare Representative|4|4014|1|Y|25|4|4|80||10|2|1|10|0|7
24|No|Non-Travel|Research & Development|110|2|Other|1|26|1|Female|4|Manufacturing Director|3|4011|0|Y|18|3|4|80||5|5|2|4|1|3
30|No|Frequently|Research & Development|10|2|Medical|1|57|3|Female|3|Laboratory Technician|4|4011|1|Y|23|4|4|80||12|2|3|12|3|7
34|No|Non-Travel|Sales|100|3|Life Sciences|1|1774|4|Male|3|Sales Executive|3|4001|1|Y|14|3|3|80||15|3|3|15|0|7
25|No|Non-Travel|Research & Development|50|2|Life Sciences|1|369|2|Male|4|Healthcare Representative|1|4000|1|Y|12|3|4|80||6|2|3|6|1|5
23|Yes|Rarely|Research & Development|80|1|Medical|1|1684|4|Male|2|Laboratory Technician|3|3989|1|Y|11|3|1|80||5|2|3|5|1|2
34|No|Rarely|Research & Development|50|2|Medical|1|1696|2|Male|2|Laboratory Technician|4|3986|1|Y|14|3|3|80||15|3|4|15|4|13
29|No|Rarely|Research & Development|90|5|Other|1|455|2|Male|2|Laboratory Technician|4|3983|0|Y|17|3|3|80||4|2|3|3|2|2
31|No|Rarely|Research & Development|40|3|Medical|1|1916|1|Female|4|Laboratory Technician|3|3978|8|Y|12|3|2|80||4|0|2|2|2|2
25|No|Rarely|Research & Development|20|1|Other|1|1992|4|Male|3|Laboratory Technician|3|3977|6|Y|19|3|3|80||7|2|2|2|0|2
40|No|Non-Travel|Research & Development|90|4|Other|1|1449|3|Male|3|Laboratory Technician|3|3975|3|Y|11|3|3|80||11|2|4|8|0|7
42|No|Rarely|Research & Development|80|3|Life Sciences|1|1860|4|Male|3|Laboratory Technician|3|3968|4|Y|13|3|4|80||8|3|3|0|0|0
26|No|Rarely|Research & Development|10|2|Medical|1|1083|1|Male|2|Laboratory Technician|1|3955|1|Y|16|3|1|80||6|2|3|5|1|3
38|No|Rarely|Research & Development||3|Life Sciences|1|24|4|Male|3|Research Scientist|4|3944|5|Y|11|3|3|80||6|3|3|3|1|2
37|No|Rarely|Research & Development|100|3|Medical|1|1640|2|Female|3|Research Scientist|2|3936|1|Y|11|3|1|80||8|2|1|8|7|7
32|No|Rarely|Sales|40|2|Life Sciences|1|330|3|Female|3|Sales Representative|2|3931|2|Y|11|3|1|80||6|5|3|4|1|2
31|No|Rarely|Research & Development|120|1|Medical|1|246|3|Female|3|Research Scientist|4|3929|8|Y|23|4|3|80||7|0|3|4|0|2
37|No|Rarely|Research & Development|10|2|Medical|1|340|3|Female|2|Research Scientist|1|3920|2|Y|14|3|1|80||17|2|2|3|0|2
32|Yes|Frequently|Research & Development|160|1|Life Sciences|1|33|2|Female|1|Research Scientist|1|3919|1|Y|22|4|2|80||10|5|3|10|6|7
35|No|Rarely|Research & Development|100|3|Other|1|1028|2|Male|3|Laboratory Technician|4|3917|1|Y|20|4|1|80||3|4|2|3|1|2
24|No|Rarely|Research & Development|290|1|Medical|1|1725|2|Male|3|Laboratory Technician|1|3907|1|Y|13|3|2|80||6|2|4|6|1|2
39|Yes|Rarely|Research & Development|230|3|Medical|1|1310|3|Male|3|Research Scientist|1|3904|0|Y|13|3|1|80|||2|3|5|0|3
26|No|Rarely|Research & Development|20|1|Medical|1|1407|1|Male|2|Research Scientist|4|3904|0|Y|12|3|4|80||5|2|3|4|1|1
39|No|Rarely|Research & Development|190|4|Other|1|1871|4|Male|3|Research Scientist|4|3902|8|Y|14|3|2|80||7|2|3|2|2|2
